"Item_Identifier,Outlet_Identifier,Item_Outlet_Sales",Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
"FDB57,OUT049,",FDB57,OUT049,3336.05748
"FDV12,OUT049,",FDV12,OUT049,2150.3564533333333
"FDQ58,OUT013,",FDQ58,OUT013,2672.6543600000005
"NCA18,OUT017,",NCA18,OUT017,1764.1924533333333
"FDH52,OUT049,",FDH52,OUT049,1290.1428533333335
"FDM24,OUT018,",FDM24,OUT018,1545.85444
"NCP43,OUT027,",NCP43,OUT027,3191.1350133333335
"NCO18,OUT019,",NCO18,OUT019,348.96797333333336
"FDM32,OUT017,",FDM32,OUT017,2116.0899466666665
"NCL07,OUT017,",NCL07,OUT017,1466.8017866666669
"FDK03,OUT013,",FDK03,OUT013,2858.0130799999997
"FDP59,OUT017,",FDP59,OUT017,2085.1524400000003
"FDQ24,OUT049,",FDQ24,OUT049,2311.7463733333334
"FDQ16,OUT018,",FDQ16,OUT018,2081.379573333333
"FDU44,OUT013,",FDU44,OUT013,2384.09664
"FDH28,OUT010,",FDH28,OUT010,257.30950666666666
"FDV28,OUT019,",FDV28,OUT019,300.54212
"FDM22,OUT045,",FDM22,OUT045,1087.4289466666667
"FDR56,OUT046,",FDR56,OUT046,2928.8541999999993
"FDV39,OUT049,",FDV39,OUT049,1785.1873466666668
"FDU37,OUT019,",FDU37,OUT019,363.17170666666664
"FDQ11,OUT010,",FDQ11,OUT010,697.4033066666666
"FDX02,OUT045,",FDX02,OUT045,3725.5948666666673
"NCS42,OUT018,",NCS42,OUT018,1571.7762533333332
"FDY57,OUT027,",FDY57,OUT027,2319.2033333333334
"FDB21,OUT049,",FDB21,OUT049,3461.22788
"FDE28,OUT017,",FDE28,OUT017,3549.2910266666668
"FDQ55,OUT017,",FDQ55,OUT017,2224.9260533333336
"FDA48,OUT049,",FDA48,OUT049,2319.7359733333337
"FDZ19,OUT045,",FDZ19,OUT045,2725.4744933333336
"NCC43,OUT045,",NCC43,OUT045,3709.660053333333
"NCV18,OUT046,",NCV18,OUT046,1551.9798
"NCA42,OUT018,",NCA42,OUT018,2210.1009066666666
"FDY45,OUT046,",FDY45,OUT046,2785.97352
"NCC30,OUT045,",NCC30,OUT045,3071.4685600000007
"FDM57,OUT013,",FDM57,OUT013,1677.1502
"FDL09,OUT010,",FDL09,OUT010,406.0492266666667
"FDB09,OUT027,",FDB09,OUT027,3451.0189466666666
"FDT44,OUT035,",FDT44,OUT035,2402.960973333333
"NCT06,OUT027,",NCT06,OUT027,4048.2859333333336
"FDX26,OUT049,",FDX26,OUT049,2411.571986666667
"FDK32,OUT013,",FDK32,OUT013,2285.247533333333
"DRA12,OUT046,",DRA12,OUT046,1775.9993066666664
"FDO46,OUT010,",FDO46,OUT010,406.8038
"FDE52,OUT013,",FDE52,OUT013,1843.2894933333334
"NCH42,OUT045,",NCH42,OUT045,3834.2534266666667
"FDV08,OUT035,",FDV08,OUT035,1474.5250666666668
"FDB47,OUT018,",FDB47,OUT018,2238.02012
"FDC28,OUT010,",FDC28,OUT010,299.78754666666663
"FDD22,OUT046,",FDD22,OUT046,2276.680906666667
"FDS07,OUT027,",FDS07,OUT027,3192.4666133333335
"DRI13,OUT045,",DRI13,OUT045,3261.35472
"FDG32,OUT018,",FDG32,OUT018,2221.996533333333
"FDU14,OUT017,",FDU14,OUT017,4409.016373333333
"FDD28,OUT019,",FDD28,OUT019,344.70685333333336
"NCP41,OUT017,",NCP41,OUT017,1771.56064
"FDS08,OUT049,",FDS08,OUT049,2480.593253333333
"FDX47,OUT045,",FDX47,OUT045,2348.4985333333334
"FDC53,OUT019,",FDC53,OUT019,373.24748
"FDQ19,OUT035,",FDQ19,OUT035,2555.9618133333333
"FDL14,OUT045,",FDL14,OUT045,2914.4285333333332
"FDM33,OUT019,",FDM33,OUT019,541.2066266666667
"FDA51,OUT045,",FDA51,OUT045,1609.1498266666667
"FDZ27,OUT018,",FDZ27,OUT018,1607.6850666666671
"FDT04,OUT046,",FDT04,OUT046,1599.6510799999999
"DRC13,OUT049,",DRC13,OUT049,1764.10368
"FDR16,OUT027,",FDR16,OUT027,4273.63704
"FDQ03,OUT027,",FDQ03,OUT027,5254.22728
"FDE38,OUT035,",FDE38,OUT035,2223.7276133333335
"DRH23,OUT027,",DRH23,OUT027,3321.9869066666665
"FDT11,OUT019,",FDT11,OUT019,493.89044
"FDD09,OUT035,",FDD09,OUT035,2679.3567466666664
"FDR40,OUT045,",FDR40,OUT045,1277.4926533333332
"FDX07,OUT017,",FDX07,OUT017,3496.160186666667
"FDR07,OUT035,",FDR07,OUT035,2026.3401066666663
"FDA51,OUT017,",FDA51,OUT017,1889.1853066666665
"FDT59,OUT019,",FDT59,OUT019,446.66302666666667
"FDF20,OUT017,",FDF20,OUT017,2810.164253333334
"FDR13,OUT045,",FDR13,OUT045,1942.7600133333333
"FDY26,OUT049,",FDY26,OUT049,2555.87304
"FDW04,OUT017,",FDW04,OUT017,1657.3537466666667
"FDK52,OUT017,",FDK52,OUT017,3001.5151733333337
"FDN60,OUT049,",FDN60,OUT049,2144.763733333333
"FDM09,OUT019,",FDM09,OUT019,388.7384266666667
"FDP46,OUT049,",FDP46,OUT049,2383.342066666666
"FDB50,OUT019,",FDB50,OUT019,371.11692000000005
"NCQ29,OUT049,",NCQ29,OUT049,2774.7436933333333
"FDP16,OUT027,",FDP16,OUT027,4643.289199999999
"FDX33,OUT018,",FDX33,OUT018,2035.3949866666665
"FDP07,OUT010,",FDP07,OUT010,464.8171733333333
"FDN22,OUT046,",FDN22,OUT046,2574.51544
"FDF39,OUT049,",FDF39,OUT049,2631.2416000000003
"FDS21,OUT017,",FDS21,OUT017,1304.2134266666667
"NCM42,OUT013,",NCM42,OUT013,1892.6030799999999
"FDK50,OUT019,",FDK50,OUT019,449.28184000000005
"DRF13,OUT027,",DRF13,OUT027,3686.889693333333
"FDH35,OUT018,",FDH35,OUT018,1921.9426666666666
"FDP60,OUT018,",FDP60,OUT018,1553.57772
"DRJ49,OUT027,",DRJ49,OUT027,3730.0779199999993
"NCT42,OUT019,",NCT42,OUT019,325.08794666666665
"FDE38,OUT049,",FDE38,OUT049,2020.4366800000003
"FDI04,OUT049,",FDI04,OUT049,2801.2425333333326
"NCH54,OUT045,",NCH54,OUT045,3342.5823200000004
"FDT56,OUT049,",FDT56,OUT049,1838.14064
"DRD15,OUT018,",DRD15,OUT018,2639.2312
"FDV58,OUT013,",FDV58,OUT013,2584.0585733333337
"FDP21,OUT049,",FDP21,OUT049,2624.6723733333333
"FDH05,OUT013,",FDH05,OUT013,2797.735986666667
"FDR10,OUT027,",FDR10,OUT027,3739.310346666667
"NCP06,OUT045,",NCP06,OUT045,2047.5125466666666
"FDF33,OUT049,",FDF33,OUT049,1512.5644399999999
"DRK37,OUT013,",DRK37,OUT013,2882.4701333333333
"DRH49,OUT045,",DRH49,OUT045,1391.7883199999999
"FDT58,OUT013,",FDT58,OUT013,2923.7053466666666
"FDD41,OUT018,",FDD41,OUT018,1949.6843333333331
"FDP40,OUT018,",FDP40,OUT018,2168.0223466666666
"FDM51,OUT027,",FDM51,OUT027,3536.7296
"FDO45,OUT010,",FDO45,OUT010,406.8038
"FDW33,OUT010,",FDW33,OUT010,292.68567999999993
"FDY24,OUT045,",FDY24,OUT045,1312.15864
"FDB10,OUT010,",FDB10,OUT010,450.65782666666667
"FDM40,OUT035,",FDM40,OUT035,1883.2374933333335
"NCI06,OUT017,",NCI06,OUT017,3752.271253333333
"FDW12,OUT019,",FDW12,OUT019,351.5424
"FDX48,OUT027,",FDX48,OUT027,4329.0316
"NCW05,OUT027,",NCW05,OUT027,2475.0449200000003
"FDX27,OUT017,",FDX27,OUT017,2297.365093333333
"DRM37,OUT045,",DRM37,OUT045,3143.286186666666
"FDA38,OUT045,",FDA38,OUT045,2579.8418399999996
"FDR36,OUT046,",FDR36,OUT046,1575.9929866666666
"FDZ45,OUT046,",FDZ45,OUT046,2819.0859733333336
"FDG05,OUT017,",FDG05,OUT017,2351.6056000000003
"FDK28,OUT013,",FDK28,OUT013,2989.4863866666665
"FDV47,OUT045,",FDV47,OUT045,1777.95232
"FDN21,OUT045,",FDN21,OUT045,2971.1103066666665
"FDP20,OUT027,",FDP20,OUT027,3792.0860933333333
"FDI35,OUT045,",FDI35,OUT045,3295.7543866666674
"DRY23,OUT013,",DRY23,OUT013,1267.194946666667
"FDA56,OUT017,",FDA56,OUT017,1759.4874666666667
"FDB09,OUT013,",FDB09,OUT013,1860.3339733333335
"NCO26,OUT027,",NCO26,OUT027,2993.8362800000004
"FDQ49,OUT018,",FDQ49,OUT018,2226.03572
"FDI52,OUT027,",FDI52,OUT027,2551.6563066666663
"FDZ44,OUT027,",FDZ44,OUT027,3507.5675600000004
"FDZ09,OUT018,",FDZ09,OUT018,2622.674973333333
"FDY03,OUT049,",FDY03,OUT049,2472.3373333333334
"NCG42,OUT017,",NCG42,OUT017,2140.724546666667
"DRI13,OUT027,",DRI13,OUT027,3876.4651466666664
"FDQ32,OUT013,",FDQ32,OUT013,1609.8156266666663
"FDW16,OUT035,",FDW16,OUT035,2109.8758133333336
"FDU27,OUT046,",FDU27,OUT046,2087.6380933333335
"FDR28,OUT010,",FDR28,OUT010,243.63841333333326
"FDQ49,OUT010,",FDQ49,OUT010,431.30524
"FDS37,OUT046,",FDS37,OUT046,2077.4735466666666
"FDW26,OUT018,",FDW26,OUT018,2250.315226666667
"FDX12,OUT018,",FDX12,OUT018,2123.946386666667
"NCP06,OUT013,",NCP06,OUT013,2461.240666666667
"FDW45,OUT010,",FDW45,OUT010,412.97354666666666
"NCN30,OUT049,",NCN30,OUT049,2005.5671466666668
"FDN24,OUT049,",FDN24,OUT049,1662.2806666666665
"NCL41,OUT027,",NCL41,OUT027,1879.4646266666668
"FDR02,OUT019,",FDR02,OUT019,294.7718533333334
"FDD09,OUT010,",FDD09,OUT010,363.48241333333334
"FDS33,OUT010,",FDS33,OUT010,350.38834666666673
"FDU22,OUT045,",FDU22,OUT045,2027.7604800000001
"FDI53,OUT013,",FDI53,OUT013,2490.313933333333
"DRH01,OUT049,",DRH01,OUT049,2958.7264266666666
"FDX32,OUT013,",FDX32,OUT013,2150.7559333333334
"NCP30,OUT018,",NCP30,OUT018,1192.2258666666667
"FDB60,OUT045,",FDB60,OUT045,2851.7989466666663
"FDB14,OUT049,",FDB14,OUT049,1613.3665599999995
"NCP02,OUT035,",NCP02,OUT035,1974.9403466666665
"FDJ10,OUT017,",FDJ10,OUT017,2084.1315466666665
"FDG34,OUT046,",FDG34,OUT046,1525.3034133333333
"NCB18,OUT017,",NCB18,OUT017,1760.5527466666667
"FDM16,OUT049,",FDM16,OUT049,1718.29664
"FDW25,OUT018,",FDW25,OUT018,1849.99188
"FDB35,OUT010,",FDB35,OUT010,215.5416533333333
"DRN11,OUT013,",DRN11,OUT013,2742.8740666666663
"FDF41,OUT019,",FDF41,OUT019,462.59783999999996
"FDH16,OUT045,",FDH16,OUT045,1184.2362666666666
"NCQ50,OUT018,",NCQ50,OUT018,2915.9820666666665
"DRH23,OUT018,",DRH23,OUT018,2293.81416
"DRJ37,OUT013,",DRJ37,OUT013,2852.242813333333
"DRJ24,OUT027,",DRJ24,OUT027,3790.887653333333
"FDY16,OUT035,",FDY16,OUT035,3359.1385466666666
"FDQ27,OUT045,",FDQ27,OUT045,2133.5339066666666
"FDZ33,OUT045,",FDZ33,OUT045,2349.47504
"FDF29,OUT045,",FDF29,OUT045,2575.891426666667
"FDA08,OUT049,",FDA08,OUT049,2958.1050133333338
"FDG31,OUT046,",FDG31,OUT046,1653.1370133333332
"FDE34,OUT019,",FDE34,OUT019,468.94513333333333
"NCR30,OUT027,",NCR30,OUT027,1979.2458533333331
"FDV33,OUT035,",FDV33,OUT035,3012.3455200000003
"DRZ24,OUT018,",DRZ24,OUT018,1948.4415066666666
"NCL54,OUT035,",NCL54,OUT035,3455.1025200000004
"FDR12,OUT049,",FDR12,OUT049,3200.2786666666666
"NCC54,OUT046,",NCC54,OUT046,2821.3053066666666
"DRN59,OUT013,",DRN59,OUT013,2659.160813333333
"FDX50,OUT019,",FDX50,OUT019,210.39280000000002
"FDV31,OUT027,",FDV31,OUT027,4600.056586666667
"NCA29,OUT027,",NCA29,OUT027,4163.291786666667
"FDW60,OUT049,",FDW60,OUT049,2487.6063466666665
"FDX08,OUT017,",FDX08,OUT017,2699.28636
"DRD49,OUT013,",DRD49,OUT013,3177.153213333333
"FDD33,OUT046,",FDD33,OUT046,3338.3211999999994
"FDW35,OUT013,",FDW35,OUT013,1833.4356533333334
"FDJ36,OUT017,",FDJ36,OUT017,1533.6924933333332
"FDV51,OUT035,",FDV51,OUT035,2497.7265066666664
"FDW36,OUT046,",FDW36,OUT046,1719.8057866666666
"FDH35,OUT046,",FDH35,OUT046,2788.1484666666665
"NCS30,OUT027,",NCS30,OUT027,3370.057666666667
"FDN49,OUT017,",FDN49,OUT017,2269.7122
"FDL08,OUT018,",FDL08,OUT018,2600.526026666667
"FDI09,OUT013,",FDI09,OUT013,3336.8564400000005
"FDP19,OUT018,",FDP19,OUT018,1790.1586533333334
"FDU21,OUT010,",FDU21,OUT010,350.3883466666667
"NCP41,OUT045,",NCP41,OUT045,1899.3498533333332
"FDY10,OUT013,",FDY10,OUT013,2313.3886799999996
"FDP12,OUT018,",FDP12,OUT018,1273.7197866666663
"NCN26,OUT049,",NCN26,OUT049,2181.5158933333337
"FDK44,OUT013,",FDK44,OUT013,2417.1203200000004
"FDC28,OUT049,",FDC28,OUT049,1811.5974133333332
"FDJ41,OUT027,",FDJ41,OUT027,4643.289199999999
"NCT29,OUT035,",NCT29,OUT035,2297.1431599999996
"NCH42,OUT019,",NCH42,OUT019,441.29224000000005
"FDU60,OUT018,",FDU60,OUT018,2103.306586666667
"FDS02,OUT045,",FDS02,OUT045,3528.7843866666667
"FDC51,OUT046,",FDC51,OUT046,2399.94268
"FDU03,OUT013,",FDU03,OUT013,2691.6518533333333
"FDX39,OUT045,",FDX39,OUT045,3353.057573333333
"NCY05,OUT010,",NCY05,OUT010,363.65996
"NCL06,OUT027,",NCL06,OUT027,6120.832559999999
"FDD32,OUT035,",FDD32,OUT035,1629.7008533333333
"NCN41,OUT045,",NCN41,OUT045,2118.7975333333334
"NCX53,OUT049,",NCX53,OUT049,2202.4220133333333
"FDU57,OUT019,",FDU57,OUT019,340.4457333333333
"FDQ23,OUT046,",FDQ23,OUT046,2362.3915600000005
"FDQ52,OUT045,",FDQ52,OUT045,3463.0921200000003
"FDC14,OUT045,",FDC14,OUT045,1233.6830133333335
"FDY09,OUT035,",FDY09,OUT035,3411.736746666667
"FDQ28,OUT045,",FDQ28,OUT045,3088.2467199999996
"FDV25,OUT046,",FDV25,OUT046,3239.2057733333336
"FDJ07,OUT035,",FDJ07,OUT035,2497.7265066666664
"DRB25,OUT049,",DRB25,OUT049,1835.566213333333
"FDK52,OUT019,",FDK52,OUT019,474.7154
"FDY52,OUT027,",FDY52,OUT027,1865.4828266666668
"FDB28,OUT046,",FDB28,OUT046,2489.470586666667
"FDT36,OUT035,",FDT36,OUT035,1062.9718933333331
"FDV25,OUT017,",FDV25,OUT017,3248.1718799999994
"NCN07,OUT027,",NCN07,OUT027,2692.7171333333335
"FDC57,OUT017,",FDC57,OUT017,4070.9675199999997
"FDQ03,OUT018,",FDQ03,OUT018,2548.1497599999993
"FDU23,OUT017,",FDU23,OUT017,3021.844266666667
"NCX41,OUT035,",NCX41,OUT035,2990.1521866666667
"NCD06,OUT035,",NCD06,OUT035,1866.059853333333
"FDW08,OUT045,",FDW08,OUT045,1997.8882533333333
"NCU29,OUT017,",NCU29,OUT017,1610.0819466666665
"NCE06,OUT013,",NCE06,OUT013,2373.266293333333
"FDV52,OUT010,",FDV52,OUT010,232.80806666666666
"FDB02,OUT017,",FDB02,OUT017,2892.63468
"NCR18,OUT045,",NCR18,OUT045,1122.2724799999999
"FDK16,OUT049,",FDK16,OUT049,1714.0799066666664
"NCQ29,OUT010,",NCQ29,OUT010,414.30514666666664
"FDZ01,OUT019,",FDZ01,OUT019,341.11153333333334
"FDW27,OUT035,",FDW27,OUT035,2949.138906666667
"FDD17,OUT018,",FDD17,OUT018,2950.95876
"FDW39,OUT013,",FDW39,OUT013,2395.725946666667
"DRH59,OUT045,",DRH59,OUT045,1441.9896399999998
"FDS52,OUT013,",FDS52,OUT013,1784.74348
"FDU40,OUT027,",FDU40,OUT027,4327.43368
"NCF54,OUT013,",NCF54,OUT013,2889.2169066666665
"FDH46,OUT045,",FDH46,OUT045,1755.7589866666667
"NCP14,OUT049,",NCP14,OUT049,1634.93848
"FDH50,OUT049,",FDH50,OUT049,2052.8389466666667
"DRF15,OUT010,",DRF15,OUT010,397.34943999999996
"FDV27,OUT027,",FDV27,OUT027,3349.9948933333335
"NCJ06,OUT049,",NCJ06,OUT049,2489.337426666667
"FDN02,OUT018,",FDN02,OUT018,2159.98836
"FDQ51,OUT049,",FDQ51,OUT049,2122.9254933333336
"FDQ07,OUT017,",FDQ07,OUT017,3757.3313333333335
"FDS45,OUT049,",FDS45,OUT049,1969.1256933333327
"NCJ06,OUT045,",NCJ06,OUT045,1770.4509733333332
"FDD36,OUT035,",FDD36,OUT035,1667.0744266666668
"FDY25,OUT045,",FDY25,OUT045,2938.352946666667
"FDU52,OUT046,",FDU52,OUT046,2339.266106666668
"DRK47,OUT017,",DRK47,OUT017,2686.9024799999993
"NCL30,OUT017,",NCL30,OUT017,2426.885386666667
"FDN22,OUT035,",FDN22,OUT035,2847.049573333333
"NCF30,OUT027,",NCF30,OUT027,3469.6613466666668
"FDK03,OUT035,",FDK03,OUT035,3836.650306666667
"FDT45,OUT017,",FDT45,OUT017,1141.0036533333332
"NCC54,OUT027,",NCC54,OUT027,5071.7093066666675
"FDP08,OUT018,",FDP08,OUT018,2729.2029733333334
"FDU44,OUT046,",FDU44,OUT046,2938.9299733333332
"DRG39,OUT035,",DRG39,OUT035,1109.1784133333335
"FDU32,OUT049,",FDU32,OUT049,2321.8221466666664
"FDY27,OUT049,",FDY27,OUT049,2580.4632533333333
"NCP54,OUT013,",NCP54,OUT013,1980.5774533333329
"NCZ41,OUT049,",NCZ41,OUT049,1928.1124133333333
"DRL49,OUT013,",DRL49,OUT013,3002.536066666666
"FDI05,OUT018,",FDI05,OUT018,1802.1874399999995
"FDY56,OUT045,",FDY56,OUT045,3843.6190133333334
"DRC13,OUT013,",DRC13,OUT013,1620.6015866666671
"NCV29,OUT017,",NCV29,OUT017,2828.8066533333335
"FDR24,OUT049,",FDR24,OUT049,1915.2402800000002
"FDZ34,OUT018,",FDZ34,OUT018,1757.6676133333333
"FDP37,OUT035,",FDP37,OUT035,2290.4407733333333
"FDX08,OUT027,",FDX08,OUT027,5095.589333333334
"FDS57,OUT045,",FDS57,OUT045,2748.9994266666667
"NCG18,OUT049,",NCG18,OUT049,2415.611173333333
"FDK25,OUT018,",FDK25,OUT018,1937.6999333333333
"FDH53,OUT049,",FDH53,OUT049,1981.7315066666667
"DRI59,OUT018,",DRI59,OUT018,2281.785373333333
"FDA52,OUT046,",FDA52,OUT046,2816.6890933333334
"FDT20,OUT010,",FDT20,OUT010,267.87353333333334
"FDE36,OUT019,",FDE36,OUT019,366.8114133333333
"FDI24,OUT017,",FDI24,OUT017,2530.5726400000003
"FDB28,OUT018,",FDB28,OUT018,2486.23036
"FDV11,OUT017,",FDV11,OUT017,2704.568373333333
"FDP01,OUT046,",FDP01,OUT046,2192.9232666666667
"FDD34,OUT027,",FDD34,OUT027,3875.710573333334
"FDJ50,OUT027,",FDJ50,OUT027,3523.3248266666665
"FDZ44,OUT013,",FDZ44,OUT013,2064.956506666667
"DRO59,OUT035,",DRO59,OUT035,2423.423226666667
"DRB48,OUT045,",DRB48,OUT045,949.0757066666669
"FDR21,OUT018,",FDR21,OUT018,2331.8091466666665
"NCE42,OUT010,",NCE42,OUT010,538.7209733333333
"FDO23,OUT046,",FDO23,OUT046,2340.775253333333
"NCE30,OUT018,",NCE30,OUT018,2836.8406400000003
"FDQ22,OUT035,",FDQ22,OUT035,1145.70864
"FDY01,OUT045,",FDY01,OUT045,2303.1797466666667
"FDS08,OUT017,",FDS08,OUT017,2459.06572
"FDG28,OUT018,",FDG28,OUT018,2615.306786666667
"FDQ51,OUT018,",FDQ51,OUT018,1924.5170933333332
"FDB05,OUT017,",FDB05,OUT017,3314.263626666667
"FDO56,OUT049,",FDO56,OUT049,2895.5642000000003
"FDE02,OUT018,",FDE02,OUT018,1825.9343066666665
"FDN45,OUT017,",FDN45,OUT017,3340.1854399999997
"FDS09,OUT013,",FDS09,OUT013,1264.2654266666666
"NCA54,OUT018,",NCA54,OUT018,2637.4113466666668
"FDP09,OUT010,",FDP09,OUT010,469.65531999999996
"FDC53,OUT045,",FDC53,OUT045,1293.2055333333333
"NCM55,OUT017,",NCM55,OUT017,2507.0920933333337
"FDL09,OUT018,",FDL09,OUT018,2159.8552
"FDA11,OUT019,",FDA11,OUT019,269.4714533333333
"FDA50,OUT045,",FDA50,OUT045,1314.2892
"FDC23,OUT017,",FDC23,OUT017,3113.0588666666663
"FDE22,OUT049,",FDE22,OUT049,2628.0901466666674
"FDD23,OUT046,",FDD23,OUT046,2795.0284
"NCA29,OUT049,",NCA29,OUT049,3523.2360533333335
"FDK38,OUT046,",FDK38,OUT046,1954.566866666667
"DRC13,OUT046,",DRC13,OUT046,1692.552373333333
"NCP43,OUT049,",NCP43,OUT049,2561.0662799999996
"FDX28,OUT049,",FDX28,OUT049,1484.9559333333336
"FDF08,OUT049,",FDF08,OUT049,2421.5589866666664
"FDZ33,OUT046,",FDZ33,OUT046,2479.527973333334
"FDD10,OUT049,",FDD10,OUT049,3024.507466666667
"FDO58,OUT017,",FDO58,OUT017,2717.0854133333332
"FDI50,OUT017,",FDI50,OUT017,3527.0533066666667
"FDO58,OUT045,",FDO58,OUT045,2381.610986666666
"FDX08,OUT013,",FDX08,OUT013,2914.7392400000003
"NCK17,OUT010,",NCK17,OUT010,312.79283999999996
"FDF39,OUT035,",FDF39,OUT035,3804.9582266666666
"FDU45,OUT010,",FDU45,OUT010,406.8037999999999
"NCJ18,OUT018,",NCJ18,OUT018,1812.3963733333333
"DRC27,OUT019,",DRC27,OUT019,463.88505333333336
"DRC25,OUT035,",DRC25,OUT035,1657.1762
"FDU59,OUT035,",FDU59,OUT035,2680.9990533333334
"FDU28,OUT035,",FDU28,OUT035,3091.886426666666
"NCP30,OUT046,",NCP30,OUT046,1089.5595066666667
"FDB39,OUT018,",FDB39,OUT018,1586.912106666667
"FDE41,OUT013,",FDE41,OUT013,1843.910906666667
"DRH11,OUT010,",DRH11,OUT010,220.86805333333334
"FDA58,OUT045,",FDA58,OUT045,3923.02676
"FDU50,OUT046,",FDU50,OUT046,2195.2757599999995
"FDM34,OUT013,",FDM34,OUT013,2325.1511466666666
"FDM44,OUT027,",FDM44,OUT027,2617.7480533333332
"FDR39,OUT045,",FDR39,OUT045,2780.1588666666667
"FDM25,OUT045,",FDM25,OUT045,2817.709986666667
"FDQ49,OUT049,",FDQ49,OUT049,2028.6038266666667
"DRH25,OUT018,",DRH25,OUT018,1480.1621733333334
"FDM09,OUT027,",FDM09,OUT027,3918.0554533333325
"FDL44,OUT019,",FDL44,OUT019,405.47220000000004
"NCR42,OUT018,",NCR42,OUT018,1345.0491599999998
"DRL59,OUT046,",DRL59,OUT046,2397.6345733333337
"FDX43,OUT013,",FDX43,OUT013,2598.7061733333335
"DRK47,OUT010,",DRK47,OUT010,308.35417333333334
"FDU48,OUT018,",FDU48,OUT018,1860.067653333333
"FDY12,OUT045,",FDY12,OUT045,1206.96224
"NCN43,OUT018,",NCN43,OUT018,1967.7940933333334
"NCM55,OUT018,",NCM55,OUT018,1967.7940933333332
"FDQ21,OUT027,",FDQ21,OUT027,2948.2067866666666
"FDX13,OUT035,",FDX13,OUT035,2447.392026666667
"NCK30,OUT027,",NCK30,OUT027,5718.68936
"FDG20,OUT049,",FDG20,OUT049,2815.6682000000005
"DRG27,OUT017,",DRG27,OUT017,1137.4083333333333
"FDY14,OUT018,",FDY14,OUT018,2639.2311999999997
"FDP59,OUT035,",FDP59,OUT035,2322.221626666667
"FDU60,OUT017,",FDU60,OUT017,3510.940946666667
"NCC18,OUT019,",NCC18,OUT019,395.6627466666668
"DRJ39,OUT017,",DRJ39,OUT017,4127.82684
"FDS07,OUT049,",FDS07,OUT049,2007.387
"FDM08,OUT027,",FDM08,OUT027,5944.972586666667
"FDP51,OUT045,",FDP51,OUT045,2056.7449733333333
"FDU16,OUT035,",FDU16,OUT035,2240.6389333333336
"FDH12,OUT013,",FDH12,OUT013,1691.5758666666663
"DRE48,OUT010,",DRE48,OUT010,364.59208000000007
"NCL42,OUT027,",NCL42,OUT027,5895.880933333334
"FDR21,OUT045,",FDR21,OUT045,3227.7984
"NCW29,OUT035,",NCW29,OUT035,2544.4656666666665
"FDO11,OUT013,",FDO11,OUT013,3385.7705466666666
"NCM31,OUT049,",NCM31,OUT049,2289.9081333333334
"FDV35,OUT019,",FDV35,OUT019,333.61018666666666
"FDF58,OUT017,",FDF58,OUT017,1209.8473733333335
"NCE43,OUT049,",NCE43,OUT049,3166.7667333333334
"FDA02,OUT035,",FDA02,OUT035,3006.1313866666665
"DRL37,OUT010,",DRL37,OUT010,254.33560000000003
"FDR24,OUT018,",FDR24,OUT018,1811.4198666666666
"FDW59,OUT049,",FDW59,OUT049,1767.0332
"FDS22,OUT049,",FDS22,OUT049,1499.78108
"FDW24,OUT017,",FDW24,OUT017,1164.306653333333
"FDU24,OUT035,",FDU24,OUT035,1727.8397733333334
"FDA21,OUT027,",FDA21,OUT027,3924.047653333334
"FDH58,OUT027,",FDH58,OUT027,2898.09424
"FDW36,OUT018,",FDW36,OUT018,1422.4151200000003
"FDI45,OUT027,",FDI45,OUT027,4684.169320000001
"FDU01,OUT018,",FDU01,OUT018,2355.023373333333
"FDF35,OUT027,",FDF35,OUT027,3540.45808
"FDU43,OUT019,",FDU43,OUT019,351.80872
"FDE24,OUT019,",FDE24,OUT019,296.3697733333333
"FDK50,OUT049,",FDK50,OUT049,2020.4366800000003
"FDG31,OUT045,",FDG31,OUT045,1494.6322266666668
"FDC60,OUT045,",FDC60,OUT045,1805.6939866666667
"FDL36,OUT013,",FDL36,OUT013,1625.1734133333334
"FDP21,OUT013,",FDP21,OUT013,2702.659746666666
"FDW16,OUT045,",FDW16,OUT045,1720.95984
"FDX02,OUT017,",FDX02,OUT017,3405.5226133333335
"FDQ58,OUT027,",FDQ58,OUT027,3858.488546666667
"FDT51,OUT046,",FDT51,OUT046,2087.6380933333335
"FDD59,OUT049,",FDD59,OUT049,1914.175
"NCM42,OUT018,",NCM42,OUT018,1817.36768
"FDA57,OUT018,",FDA57,OUT018,2001.8386666666668
"FDZ48,OUT035,",FDZ48,OUT035,2116.3562666666667
"FDE46,OUT045,",FDE46,OUT045,2486.5410666666667
"NCZ30,OUT019,",NCZ30,OUT019,321.71456000000006
"FDB56,OUT017,",FDB56,OUT017,2932.6714533333334
"FDA25,OUT027,",FDA25,OUT027,2866.1358400000004
"FDD20,OUT013,",FDD20,OUT013,2224.97044
"FDL25,OUT013,",FDL25,OUT013,1448.3813200000002
"NCO18,OUT049,",NCO18,OUT049,3580.27292
"FDJ45,OUT017,",FDJ45,OUT017,1681.41132
"FDR12,OUT035,",FDR12,OUT035,2758.80888
"NCF19,OUT010,",NCF19,OUT010,184.16027999999997
"FDK25,OUT046,",FDK25,OUT046,2401.8069200000004
"NCR17,OUT046,",NCR17,OUT046,2094.029773333333
"FDC52,OUT046,",FDC52,OUT046,2454.627053333334
